,lot_area,CropETo,TotalWater,water_dist,castorieindex,firstfloor,add_g_size,parval
18175,20.0,3.265,4.6037037037037,7.014567158362027,77.0,0.0,0.0,144056.0
18176,304.42,2.87666666666667,4.6037037037037,6.890905672411847,5.0,0.0,0.0,4635499.0
18177,10.38,3.08916666666667,4.41309523809524,6.791107933914157,32.0,0.0,0.0,57586.0
18178,0.6,3.265,4.6037037037037,5.495641143177477,22.0,0.0,0.0,3630.0
18179,20.0,3.265,4.6037037037037,17.01563192762145,70.0,0.0,0.0,74428.0
18180,36.08,2.00416666666667,3.6001926782273594,2.880433916741908,81.0,0.0,0.0,69671.0
18182,60.0,2.635,4.06166666666667,28.695160707236614,80.0,0.0,0.0,115862.0
18183,40.0,3.265,4.6037037037037,18.23152435319151,90.0,0.0,0.0,393104.0
18186,6.4,2.00416666666667,3.6001926782273594,29.02409178288207,80.0,0.0,0.0,1275795.0
18187,190.46,3.265,4.6037037037037,27.50805615405097,90.0,0.0,0.0,515517.0
18189,158.79,2.00416666666667,3.6001926782273594,28.22363409716995,80.0,0.0,0.0,306628.0
18191,18.65,3.265,4.6037037037037,19.371663569624047,95.0,906.0,0.0,825997.0
18192,80.0,3.08916666666667,4.41309523809524,18.204207590798102,86.0,0.0,0.0,199049.0
18193,1.21,3.265,4.6037037037037,13.66784305893607,69.0,0.0,0.0,3422.0
18194,76.84,3.265,4.6037037037037,19.212309052552108,86.0,0.0,0.0,558918.0
18195,59.5,2.00416666666667,3.6001926782273594,27.810669098068804,95.0,0.0,0.0,114896.0
18196,0.38,2.00416666666667,3.6001926782273594,28.213372621933974,95.0,0.0,0.0,733.0
18197,20.1,2.00416666666667,3.6001926782273594,27.74109618322851,95.0,0.0,0.0,38813.0
18199,67.09,2.635,4.06166666666667,28.920762423779568,80.0,0.0,0.0,129553.0
18201,320.0,3.195,3.7666666666666697,5.953956470566325,81.0,0.0,0.0,2047624.0
18203,16.91,3.195,3.7666666666666697,18.238053109985195,100.0,0.0,0.0,68668.0
18204,1.67,3.265,4.6037037037037,3.8207343153953053,14.0,0.0,0.0,61976.0
18206,18.23,3.265,4.6037037037037,17.27842525860502,95.0,0.0,0.0,138351.0
18207,119.09,1.6133333333333302,3.22395954881369,12.30004872480814,39.0,0.0,0.0,229966.0
18208,200.0,2.87666666666667,4.6037037037037,15.261013898518168,49.0,0.0,0.0,580728.0
18209,31.44,2.87666666666667,4.6037037037037,18.60481233256288,73.0,0.0,0.0,455132.0
18210,140.29,2.87666666666667,4.6037037037037,18.729542876941355,69.0,0.0,0.0,2121202.0
18211,19.91,2.87666666666667,4.6037037037037,16.59566116703483,73.0,0.0,0.0,324582.0
18212,38.79,3.08916666666667,4.41309523809524,2.87014617474734,59.0,0.0,0.0,109757.0
18213,51.23,3.265,4.6037037037037,18.23651027511865,69.0,0.0,0.0,438293.0
18215,20.0,2.87666666666667,4.6037037037037,15.830037933756433,73.0,0.0,0.0,541128.0
18216,0.97,3.1275,4.46785714285714,14.266505871032455,95.0,0.0,0.0,160000.0
18217,11.11,3.265,4.6037037037037,14.932602806392472,95.0,0.0,0.0,374544.0
18219,0.16,3.265,4.6037037037037,14.087675855926438,73.0,0.0,0.0,377.0
18220,285.83,2.87666666666667,4.6037037037037,6.201091304935617,24.0,0.0,0.0,2237222.0
18222,156.38,2.87666666666667,4.6037037037037,9.373320933553094,39.0,0.0,0.0,2109922.0
18223,259.19,3.265,4.6037037037037,13.206137737091314,81.0,0.0,0.0,914317.0
18226,10.0,3.08916666666667,4.41309523809524,5.914173122477564,11.0,0.0,0.0,91555.0
18228,221.45,3.08916666666667,4.41309523809524,2.020857178707172,35.0,0.0,0.0,542572.0
18229,638.36,2.87666666666667,4.6037037037037,11.94780853173091,90.0,0.0,0.0,3413640.0
18231,3.22,2.635,4.06166666666667,5.391612280001941,24.0,0.0,0.0,118337.0
18232,240.07,3.265,4.6037037037037,13.7012593042943,81.0,0.0,0.0,1519972.0
18233,179.42,3.265,4.6037037037037,14.190911537696056,81.0,0.0,0.0,445753.0
18234,30.8,3.265,4.6037037037037,12.3780280050359,81.0,0.0,0.0,181985.0
18235,240.85,3.265,4.6037037037037,12.73020170145749,81.0,0.0,0.0,1059939.0
18237,16.71,3.265,4.6037037037037,4.360525845953598,24.0,0.0,0.0,177133.0
18238,79.9,2.00416666666667,3.6001926782273594,27.64992263662286,95.0,0.0,0.0,154289.0
18239,18.22,2.00416666666667,3.6001926782273594,28.272328256620074,95.0,0.0,0.0,382500.0
18240,35.84,2.37916666666667,4.0436171064598,15.965243922393224,95.0,0.0,0.0,128631.0
18242,19.78,3.08916666666667,4.41309523809524,4.828571771609009,14.0,0.0,0.0,92201.0
18243,135.24,3.265,4.6037037037037,12.673656705590696,81.0,0.0,0.0,715105.0
18244,4.29,3.08916666666667,4.41309523809524,17.670258264506828,95.0,0.0,0.0,90101.0
18245,87.8,3.265,4.6037037037037,4.981619981170742,24.0,0.0,0.0,982281.0
18246,150.7,1.5683333333333302,3.08755337195328,27.614764932406125,80.0,0.0,0.0,277443.0
18247,20.0,3.195,3.7666666666666697,19.21260222340634,95.0,0.0,0.0,225192.0
18248,20.0,2.00416666666667,3.6001926782273594,7.04398370326395,32.0,0.0,0.0,54999.0
18250,217.41,3.265,4.6037037037037,28.433927137646066,90.0,0.0,0.0,1454710.0
18251,98.48,3.265,4.6037037037037,28.41335755931108,80.0,0.0,0.0,536336.0
18253,0.26,2.30333333333333,2.92666666666667,15.390733013988754,100.0,0.0,0.0,106.0
18254,1.48,2.30333333333333,2.92666666666667,19.118330002236746,95.0,2808.0,936.0,302961.0
18256,1.25,3.265,4.6037037037037,13.717505619564786,73.0,0.0,0.0,1110.0
18257,3.93,2.635,4.06166666666667,5.680995012163995,18.0,0.0,0.0,5149.0
18258,18.95,2.30333333333333,2.92666666666667,17.108180479132766,95.0,0.0,0.0,121413.0
18259,24.23,3.265,4.6037037037037,19.00651783374961,95.0,0.0,0.0,234309.0
18260,79.09,2.635,4.06166666666667,9.723796526407213,39.0,0.0,0.0,152725.0
18262,40.0,2.0658333333333303,2.8339080459770094,14.161119890167374,49.0,0.0,0.0,77241.0
18263,40.0,2.0658333333333303,2.8339080459770094,14.511986278673177,49.0,0.0,0.0,103096.0
18264,134.89,1.66166666666667,3.87916666666667,26.503709867860856,81.0,0.0,0.0,302816.0
18265,360.69,2.635,4.06166666666667,6.546717555662452,18.0,0.0,0.0,487253.0
18266,19.91,3.265,4.6037037037037,1.7519873742535677,80.0,0.0,0.0,490132.0
18267,0.0,3.265,4.6037037037037,2.1830663607681444,80.0,0.0,0.0,844284.0
18268,20.04,3.08916666666667,4.41309523809524,1.8068839100530136,80.0,2262.0,0.0,340096.0
18269,510.34,2.30333333333333,2.92666666666667,22.759563491356953,81.0,0.0,0.0,3654289.0
18273,19.06,2.30333333333333,2.92666666666667,7.180327871453273,59.0,0.0,0.0,258562.0
18274,320.0,3.77166666666667,3.06666666666667,8.823490897624504,5.0,0.0,0.0,617931.0
18275,641.45,2.87666666666667,4.6037037037037,8.088250703751896,5.0,0.0,0.0,3660368.0
18276,156.38,2.87666666666667,4.6037037037037,8.911622361566193,39.0,0.0,0.0,2515014.0
18278,168.63,1.5683333333333302,3.08755337195328,19.29320029855045,86.0,0.0,0.0,358140.0
18279,3.84,2.30333333333333,2.92666666666667,15.43080122222322,95.0,0.0,0.0,39252.0
18280,76.84,3.265,4.6037037037037,19.528855831686087,86.0,0.0,0.0,575820.0
18281,0.16,3.265,4.6037037037037,14.162044741604385,73.0,0.0,0.0,606.0
18283,80.0,3.265,4.6037037037037,17.41364280570219,49.0,0.0,0.0,586269.0
18284,80.0,3.265,4.6037037037037,17.62971245828081,85.0,0.0,0.0,584446.0
18285,128.61,3.265,4.6037037037037,24.131615055596967,81.0,0.0,0.0,808123.0
18286,261.06,1.66166666666667,3.87916666666667,24.467870523477536,81.0,0.0,0.0,504115.0
18287,76.83,3.265,4.6037037037037,19.291641604291375,86.0,0.0,0.0,561373.0
18288,40.0,1.66166666666667,3.87916666666667,17.564335473099582,69.0,0.0,0.0,80788.0
18289,555.24,2.00416666666667,3.6001926782273594,19.16147740907264,85.0,638.0,0.0,1110187.0
18290,10.0,2.30333333333333,2.92666666666667,19.866395891567908,100.0,0.0,0.0,200000.0
18291,156.38,2.0658333333333303,2.8339080459770094,12.173747306411286,34.0,0.0,0.0,414111.0
18292,22.18,2.00416666666667,3.6001926782273594,19.617341603570374,100.0,0.0,0.0,42830.0
18293,94.4,1.66166666666667,3.87916666666667,19.611973461154353,100.0,0.0,0.0,182289.0
18294,5.0,1.66166666666667,3.87916666666667,19.635532332176442,100.0,0.0,0.0,9075.0
18297,82.66,3.08916666666667,4.41309523809524,8.874708839881677,5.0,0.0,0.0,334303.0
18298,5.0,1.66166666666667,3.87916666666667,19.62542372654628,100.0,0.0,0.0,9655.0
18299,60.85,2.00416666666667,3.6001926782273594,19.572219553710376,100.0,0.0,0.0,117503.0
18300,73.35,2.00416666666667,3.6001926782273594,19.57047584273701,100.0,0.0,0.0,141641.0
18301,160.0,3.265,4.6037037037037,14.346471906442106,73.0,0.0,0.0,768903.0
18302,20.03,2.30333333333333,2.92666666666667,2.723941558071141,95.0,0.0,0.0,168087.0
18303,43.22,3.715,5.48880333654155,18.876505132131392,73.0,0.0,0.0,316189.0
18304,40.0,2.87666666666667,4.6037037037037,15.591645866459546,73.0,0.0,0.0,302265.0
18306,69.79,2.635,4.06166666666667,9.311580069802854,5.0,0.0,0.0,134766.0
18307,8.0,2.87666666666667,4.6037037037037,13.160033827921447,86.0,0.0,0.0,157070.0
18308,32.0,2.87666666666667,4.6037037037037,13.548207695526633,86.0,0.0,0.0,530400.0
18309,78.14,2.87666666666667,4.6037037037037,15.390557034535416,86.0,0.0,0.0,1357364.0
18310,38.1,2.87666666666667,4.6037037037037,16.982031664578887,73.0,0.0,0.0,611188.0
18311,40.0,2.87666666666667,4.6037037037037,15.526988447998516,73.0,0.0,0.0,614522.0
18312,60.0,3.265,4.6037037037037,12.919742707758475,73.0,0.0,0.0,753360.0
18313,38.02,3.265,4.6037037037037,16.868268808910422,73.0,0.0,0.0,386816.0
18314,81.51,2.87666666666667,4.6037037037037,16.550042846972268,73.0,0.0,0.0,658958.0
18315,32.0,2.87666666666667,4.6037037037037,13.59109961934438,86.0,0.0,0.0,364812.0
18316,128.02,3.265,4.6037037037037,18.986376358685355,73.0,0.0,0.0,941976.0
18318,39.8,2.87666666666667,4.6037037037037,12.51454813046818,73.0,0.0,0.0,1058987.0
18320,39.8,2.87666666666667,4.6037037037037,12.442757689576776,73.0,0.0,0.0,76855.0
18321,56.0,2.87666666666667,4.6037037037037,13.223189364810064,86.0,0.0,0.0,1545464.0
18322,20.0,2.87666666666667,4.6037037037037,12.856196941208868,77.0,0.0,0.0,530304.0
18323,76.69,3.715,5.48880333654155,18.58350532275727,81.0,0.0,0.0,84874.0
18324,32.0,2.87666666666667,4.6037037037037,13.638224242588565,86.0,0.0,0.0,364812.0
18326,157.88,2.87666666666667,4.6037037037037,18.29352468810608,81.0,0.0,0.0,1560273.0
18328,46.57,3.265,4.6037037037037,18.627936207755198,81.0,0.0,0.0,232292.0
18331,158.19,3.265,4.6037037037037,19.49897299082001,86.0,0.0,0.0,1612057.0
18332,53.55,2.87666666666667,4.6037037037037,18.681194057215873,69.0,0.0,0.0,970766.0
18333,59.38,3.1275,4.46785714285714,16.85961391004466,81.0,0.0,0.0,287403.0
18335,194.58,3.265,4.6037037037037,15.811703630989118,81.0,0.0,0.0,1004079.0
18336,615.44,3.08916666666667,4.41309523809524,17.121696683529525,81.0,0.0,0.0,1751898.0
18337,316.22,2.0658333333333303,2.8339080459770094,16.62399372634236,81.0,1320.0,0.0,732857.0
18338,397.37,1.66166666666667,3.87916666666667,16.08375983706828,81.0,0.0,0.0,940041.0
18339,34.84,2.87666666666667,4.6037037037037,13.870447625203653,85.0,0.0,0.0,116514.0
18340,477.38,2.87666666666667,4.6037037037037,15.036040894166913,81.0,0.0,0.0,3550422.0
18341,158.18,2.37916666666667,4.0436171064598,12.775626328231224,85.0,0.0,0.0,309334.0
18342,38.86,3.715,5.48880333654155,7.070342470684674,32.0,0.0,0.0,79005.0
18343,76.8,2.00416666666667,3.6001926782273594,6.722002819593025,59.0,0.0,0.0,148303.0
18344,47.42,1.66166666666667,3.87916666666667,24.529024162041026,81.0,0.0,0.0,133185.0
18345,9.63,3.1275,4.46785714285714,3.5586521001399998,24.0,0.0,0.0,254637.0
18346,1.0,2.30333333333333,2.92666666666667,25.61100502471625,90.0,0.0,0.0,2785.0
18347,0.0,3.195,3.7666666666666697,3.729987506626928,62.0,0.0,0.0,462000.0
18348,4.8,3.265,4.6037037037037,3.851284474474968,77.0,0.0,0.0,43597.0
18349,477.58,2.00416666666667,3.6001926782273594,17.295108100477975,49.0,0.0,0.0,922223.0
18350,10.0,3.15916666666667,3.7666666666666697,3.8483961095677346,77.0,0.0,0.0,84970.0
18351,160.0,2.00416666666667,3.6001926782273594,15.931349764479485,34.0,0.0,0.0,320180.0
18352,160.0,1.66166666666667,3.87916666666667,15.366640264327742,34.0,0.0,0.0,308965.0
18353,10.03,1.66166666666667,3.87916666666667,15.487091199934847,34.0,0.0,0.0,19368.0
18354,158.18,2.635,4.06166666666667,12.342036807517474,34.0,0.0,0.0,455451.0
18355,156.22,3.08916666666667,4.41309523809524,12.064090272817928,5.0,0.0,0.0,431716.0
18356,23.0,3.15916666666667,3.7666666666666697,3.0430793841252686,85.0,0.0,0.0,490021.0
18357,35.86,2.30333333333333,2.92666666666667,17.396647285024127,72.0,0.0,0.0,295564.0
18358,316.76,3.08916666666667,4.41309523809524,6.266017161154852,14.0,0.0,0.0,4390580.0
18359,316.76,3.08916666666667,4.41309523809524,6.266017161154852,32.0,0.0,0.0,4390580.0
18360,343.02,2.87666666666667,4.6037037037037,4.49063178101837,14.0,0.0,0.0,654855.0
18361,313.02,2.87666666666667,4.6037037037037,4.725018197373437,14.0,0.0,0.0,4239207.0
18362,33.97,2.30333333333333,2.92666666666667,18.63828599708318,95.0,0.0,0.0,245767.0
18363,57.38,2.87666666666667,4.6037037037037,13.268551853847224,24.0,0.0,0.0,159700.0
18364,97.61,2.87666666666667,4.6037037037037,13.698375395030586,24.0,0.0,0.0,188488.0
18365,4663.4,1.66166666666667,3.87916666666667,14.523165792108932,34.0,0.0,0.0,902721.0
18366,391.0,2.87666666666667,4.6037037037037,16.536155171008446,34.0,0.0,0.0,4001346.0
18367,14.3,2.00416666666667,3.6001926782273594,22.111156545250893,90.0,0.0,0.0,27613.0
18368,16.0,2.30333333333333,2.92666666666667,18.940852049167088,72.0,0.0,0.0,130468.0
18369,255.76,1.5683333333333302,3.08755337195328,17.714106473293096,34.0,0.0,0.0,493881.0
18370,317.58,3.265,4.6037037037037,17.171305390857352,49.0,0.0,0.0,1577989.0
18371,38.33,3.265,4.6037037037037,23.579851577907046,81.0,0.0,0.0,105854.0
18372,311.37,2.0658333333333303,2.8339080459770094,26.007421320734267,81.0,0.0,0.0,601266.0
18373,165.0,2.00416666666667,3.6001926782273594,20.992554380886293,81.0,0.0,0.0,398705.0
18375,2.36,3.195,3.7666666666666697,20.184766859211386,50.0,1568.0,483.0,216575.0
18376,20.0,3.195,3.7666666666666697,19.879616744656552,100.0,0.0,0.0,172705.0
18377,519.52,2.87666666666667,4.6037037037037,25.377388529791432,90.0,0.0,0.0,4779095.0
18378,749.66,3.265,4.6037037037037,23.100645277798485,81.0,0.0,0.0,4598596.0
18380,161.0,2.00416666666667,3.6001926782273594,21.32580731444154,34.0,0.0,0.0,310896.0
18383,0.0,2.30333333333333,2.92666666666667,20.307814469403144,95.0,0.0,0.0,41616.0
18385,38.84,3.265,4.6037037037037,23.775539258454604,81.0,0.0,0.0,105299.0
18386,185.0,1.66166666666667,3.87916666666667,24.52001819161253,81.0,0.0,0.0,357241.0
18388,10.0,3.265,4.6037037037037,25.785680299010853,80.0,0.0,0.0,14926.0
18389,160.0,3.265,4.6037037037037,25.011093100275048,80.0,0.0,0.0,1360983.0
18391,223.1,3.265,4.6037037037037,26.226071144543372,80.0,0.0,0.0,1406475.0
18394,0.0,3.08916666666667,4.41309523809524,18.105535729664524,100.0,0.0,0.0,98617.0
18396,40.0,2.30333333333333,2.92666666666667,19.72195944989247,100.0,0.0,0.0,193184.0
18397,18.89,3.265,4.6037037037037,19.414761232201016,72.0,0.0,0.0,217817.0
18398,38.44,3.265,4.6037037037037,20.08400574179092,90.0,1050.0,528.0,265642.0
18399,51.97,3.195,3.7666666666666697,19.677705074505415,95.0,0.0,0.0,274570.0
18400,0.87,2.30333333333333,2.92666666666667,19.53582818920797,72.0,0.0,0.0,10439.0
18402,75.53,2.30333333333333,2.92666666666667,19.745304591759844,100.0,0.0,0.0,447290.0
18403,17.66,3.195,3.7666666666666697,19.90309993809878,100.0,0.0,0.0,76449.0
18404,1.0,3.265,4.6037037037037,20.138135977017004,50.0,0.0,0.0,20593.0
18405,38.21,3.265,4.6037037037037,20.392162877063786,95.0,0.0,0.0,315108.0
18406,18.54,2.30333333333333,2.92666666666667,19.120778779185503,58.0,0.0,0.0,201056.0
18407,1.0,2.30333333333333,2.92666666666667,20.521398861086357,95.0,1942.0,420.0,127174.0
18408,12.29,2.30333333333333,2.92666666666667,18.98811533871695,95.0,0.0,0.0,120385.0
18409,10.59,2.30333333333333,2.92666666666667,20.321230855435356,100.0,0.0,0.0,161060.0
18410,0.9,3.265,4.6037037037037,20.684970064912182,95.0,0.0,0.0,109.0
18411,20.0,2.30333333333333,2.92666666666667,18.52493086389586,95.0,0.0,0.0,100913.0
18412,14.47,2.30333333333333,2.92666666666667,18.21247107884968,95.0,0.0,0.0,152009.0
18414,17.23,2.30333333333333,2.92666666666667,16.646914639239913,95.0,0.0,0.0,87207.0
18415,10.8,1.5683333333333302,3.08755337195328,17.377220718552316,72.0,0.0,0.0,251940.0
18416,19.55,3.265,4.6037037037037,17.024453914984225,100.0,0.0,0.0,119900.0
18417,16.92,2.30333333333333,2.92666666666667,17.199288736551207,72.0,0.0,0.0,346290.0
18418,1.36,3.08916666666667,4.41309523809524,17.612381365880857,95.0,0.0,0.0,13239.0
18419,29.54,3.08916666666667,4.41309523809524,19.768007206817092,100.0,0.0,0.0,153939.0
18420,40.0,1.5683333333333302,3.08755337195328,20.24681074235875,72.0,0.0,0.0,122497.0
18421,77.5,2.30333333333333,2.92666666666667,20.37730159762674,57.0,0.0,0.0,473510.0
18422,37.2,2.30333333333333,2.92666666666667,19.90221228222539,95.0,0.0,0.0,223250.0
18423,157.5,2.37916666666667,4.0436171064598,20.5480975060358,100.0,0.0,0.0,840783.0
18424,0.13,2.30333333333333,2.92666666666667,19.633236599308653,72.0,0.0,0.0,2002.0
18426,19.55,3.1275,4.46785714285714,17.488079325375246,49.0,0.0,0.0,268429.0
18427,0.0,3.08916666666667,4.41309523809524,6.720981394244811,16.0,0.0,0.0,103001.0
18428,34.16,3.265,4.6037037037037,24.151979121517357,95.0,0.0,0.0,67534.0
18429,55.88,2.635,4.06166666666667,9.943521113599155,39.0,0.0,0.0,107906.0
18430,40.11,2.87666666666667,4.6037037037037,8.481305799789059,39.0,0.0,0.0,672180.0
18433,1.0,3.265,4.6037037037037,23.06640997360507,81.0,0.0,0.0,2965.0
18434,0.0,3.08916666666667,4.41309523809524,7.099375955069197,14.0,0.0,0.0,428612.0
18435,5.0,3.265,4.6037037037037,23.58545996186274,90.0,0.0,0.0,57166.0
18436,3.5,3.265,4.6037037037037,23.228386475881926,81.0,0.0,0.0,7933.0
18437,1.0,3.265,4.6037037037037,23.303480365881768,81.0,0.0,0.0,2756.0
18438,1.0,3.265,4.6037037037037,23.05982162781391,81.0,0.0,0.0,2532.0
18439,0.51,3.265,4.6037037037037,23.09785662479509,81.0,0.0,0.0,1320.0
18440,10.54,3.265,4.6037037037037,23.1142921184428,81.0,0.0,0.0,28108.0
18441,1.0,3.265,4.6037037037037,23.076285020415607,81.0,0.0,0.0,2661.0
18442,133.62,3.265,4.6037037037037,23.272106038950014,81.0,0.0,0.0,849150.0
18445,331.62,3.265,4.6037037037037,24.238766187511782,81.0,0.0,0.0,2278568.0
18447,13.05,1.5683333333333302,3.08755337195328,4.155240463872647,77.0,0.0,0.0,139775.0
18448,25.0,2.37916666666667,4.0436171064598,5.03081398104057,65.0,0.0,0.0,110943.0
18456,4.2,3.08916666666667,4.41309523809524,17.936300506600357,49.0,0.0,0.0,43911.0
18457,38.2,3.265,4.6037037037037,14.658169527431642,42.0,0.0,0.0,1069600.0
18458,6.28,2.87666666666667,4.6037037037037,14.388690099592194,24.0,0.0,0.0,28902.0
18459,396.96,1.66166666666667,3.87916666666667,19.477495752544623,81.0,0.0,0.0,1090820.0
18460,0.18,3.1275,4.46785714285714,1.140827283717886,85.0,0.0,0.0,25000.0
18464,0.1,3.265,4.6037037037037,18.254705999050667,49.0,0.0,0.0,18314.0
18471,61.51,3.265,4.6037037037037,14.807256266708682,56.0,960.0,0.0,184304.0
18472,155.86,3.265,4.6037037037037,13.898735448381428,23.0,2327.0,0.0,1546573.0
18473,287.28,2.30333333333333,2.92666666666667,18.09333996298037,34.0,0.0,0.0,1633605.0
18474,151.32,3.1275,4.46785714285714,6.738297101383668,76.0,980.0,0.0,1614929.0
18475,54.16,3.1275,4.46785714285714,12.688052745639167,81.0,0.0,0.0,622947.0
18476,38.22,3.715,5.48880333654155,8.547803815178334,95.0,0.0,0.0,70371.0
18477,18.37,3.08916666666667,4.41309523809524,13.060128746307775,72.0,1190.0,836.0,263904.0
18479,21.35,2.635,4.06166666666667,4.915348502931876,14.0,720.0,0.0,77338.0
18480,4.85,1.6133333333333302,3.22395954881369,3.4670210354863933,33.0,0.0,0.0,59596.0
18483,113.42,2.00416666666667,3.6001926782273594,15.80226114343232,81.0,1535.0,520.0,455937.0
18485,137.02,3.195,3.7666666666666697,5.1136536468210485,100.0,1136.0,0.0,3968800.0
18500,0.21,3.08916666666667,4.41309523809524,3.627181828174548,62.0,0.0,0.0,1265.0
18501,10.0,2.30333333333333,2.92666666666667,14.141217198263071,48.0,1032.0,3200.0,113081.0
18503,154.13,2.37916666666667,4.0436171064598,3.386977840424753,22.0,0.0,0.0,385810.0
18511,29.34,2.30333333333333,2.92666666666667,15.587938065736456,90.0,0.0,0.0,155782.0
18513,3.61,3.265,4.6037037037037,26.092698724384853,95.0,0.0,0.0,6971.0
18520,29.53,2.30333333333333,2.92666666666667,2.6985221546457403,76.0,0.0,0.0,342052.0
18522,77.59,3.15916666666667,3.7666666666666697,12.136376910848325,95.0,0.0,0.0,310712.0
18525,15.12,2.30333333333333,2.92666666666667,15.875422633784055,95.0,624.0,360.0,330595.0
18526,32.48,2.37916666666667,4.0436171064598,4.9267812021178505,38.0,1097.0,544.0,297957.0
18529,402.83,2.87666666666667,4.6037037037037,1.03933904628688,23.0,780.0,356.0,5135392.0
18530,402.83,2.87666666666667,4.6037037037037,1.03933904628688,81.0,780.0,356.0,5135392.0
18531,13.1,2.00416666666667,3.6001926782273594,24.61802093410645,46.0,0.0,0.0,333625.0
18534,78.26,2.87666666666667,4.6037037037037,29.29380071530822,95.0,0.0,0.0,396717.0
18535,85.03,3.1275,4.46785714285714,25.325268378481226,90.0,0.0,0.0,4642500.0
18539,20.0,3.265,4.6037037037037,7.779694269644714,77.0,1292.0,540.0,323094.0
18540,31.78,2.87666666666667,4.6037037037037,18.330497171586487,86.0,0.0,0.0,166126.0
